team	stats	rankings	value
Army West Point	Rushing Defense	93	193.0
Army West Point	Passing Yards Allowed	83	237.8
Army West Point	Team Passing Efficiency Defense	117	155.81
Army West Point	Scoring Defense	102	32.9
Army West Point	Turnover Margin	T-51	0.17
Army West Point	3rd Down Conversion Pct	61	0.409
Army West Point	4th Down Conversion Pct	57	0.516
Army West Point	3rd Down Conversion Pct Defense	112	0.456
Army West Point	4th Down Conversion Pct Defense	117	0.696
Army West Point	Red Zone Offense	102	0.757
Army West Point	Red Zone Defense	T-111	0.893
Army West Point	Net Punting	38	38.55
Army West Point	Punt Returns	117	4.06
Army West Point	Kickoff Returns	123	17.34
Army West Point	First Downs Offense	109	216
Army West Point	First Downs Defense	T-58	261
Army West Point	Fewest Penalties Per Game	6	4.08
Army West Point	Fewest Penalty Yards Per Game	10	36.25
Army West Point	Time of Possession	38	   31:03
Air Force	Stat	Rank	Value
Air Force	Total Offense	52	418.7
Air Force	Rushing Offense	6	273.1
Air Force	Passing Offense	117	145.6
Air Force	Team Passing Efficiency	14	154.13
Air Force	Scoring Offense	48	31.5
Air Force	Total Defense	60	394.8
Air Force	Rushing Defense	28	135.6
Air Force	Passing Yards Allowed	102	259.2
Air Force	Team Passing Efficiency Defense	78	130.87
Air Force	Scoring Defense	33	24.2
Air Force	Turnover Margin	T-57	0.08
Air Force	3rd Down Conversion Pct	16	0.469
Air Force	4th Down Conversion Pct	7	0.714
Air Force	3rd Down Conversion Pct Defense	33	0.368
Air Force	4th Down Conversion Pct Defense	41	0.452
Air Force	Red Zone Offense	18	0.900
Air Force	Red Zone Defense	49	0.810
Air Force	Net Punting	29	39.13
Air Force	Punt Returns	105	5.07
Air Force	Kickoff Returns	61	20.85
Air Force	First Downs Offense	44	287
Air Force	First Downs Defense	44	249
Air Force	Fewest Penalties Per Game	T-3	3.54
Air Force	Fewest Penalty Yards Per Game	8	35.38
Air Force	Time of Possession	24	   31:32
Virginia Tech	Stat	Rank	Value
Virginia Tech	Total Offense	96	365.3
Virginia Tech	Rushing Offense	86	147.9
Virginia Tech	Passing Offense	75	217.4
Virginia Tech	Team Passing Efficiency	89	118.66
Virginia Tech	Scoring Offense	93	24.1
Virginia Tech	Total Defense	21	343.8
Virginia Tech	Rushing Defense	39	144.8
Virginia Tech	Passing Yards Allowed	25	199.0
Virginia Tech	Team Passing Efficiency Defense	14	109.17
Virginia Tech	Scoring Defense	14	20.2
Virginia Tech	Turnover Margin	T-89	-0.31
Virginia Tech	3rd Down Conversion Pct	77	0.390
Virginia Tech	4th Down Conversion Pct	T-58	0.500
Virginia Tech	3rd Down Conversion Pct Defense	4	0.288
Virginia Tech	4th Down Conversion Pct Defense	8	0.278
Virginia Tech	Red Zone Offense	T-34	0.875
Virginia Tech	Red Zone Defense	T-6	0.714
Virginia Tech	Net Punting	55	37.89
Virginia Tech	Punt Returns	T-76	7.00
Virginia Tech	Kickoff Returns	100	19.50
Virginia Tech	First Downs Offense	70	261
Virginia Tech	First Downs Defense	10	216
Virginia Tech	Fewest Penalties Per Game	109	7.54
Virginia Tech	Fewest Penalty Yards Per Game	92	59.23
Virginia Tech	Time of Possession	32	   31:24
Purdue	Stat	Rank	Value
Purdue	Total Offense	108	344.6
Purdue	Rushing Offense	71	157.2
Purdue	Passing Offense	101	187.4
Purdue	Team Passing Efficiency	121	102.01
Purdue	Scoring Offense	95	23.8
Purdue	Total Defense	80	416.0
Purdue	Rushing Defense	91	192.1
Purdue	Passing Yards Allowed	55	223.9
Purdue	Team Passing Efficiency Defense	53	125.16
Purdue	Scoring Defense	97	31.7
Purdue	Turnover Margin	100	-0.42
Purdue	3rd Down Conversion Pct	96	0.362
Purdue	4th Down Conversion Pct	105	0.387
Purdue	3rd Down Conversion Pct Defense	117	0.467
Purdue	4th Down Conversion Pct Defense	T-1	0.222
Purdue	Red Zone Offense	T-55	0.838
Purdue	Red Zone Defense	39	0.789
Purdue	Net Punting	101	35.00
Purdue	Punt Returns	7	14.81
Purdue	Kickoff Returns	97	19.57
Purdue	First Downs Offense	112	206
Purdue	First Downs Defense	T-70	268
Purdue	Fewest Penalties Per Game	T-28	5.00
Purdue	Fewest Penalty Yards Per Game	33	43.17
Purdue	Time of Possession	88	   28:54
Colorado	Stat	Rank	Value
Colorado	Total Offense	37	439.2
Colorado	Rushing Offense	75	154.6
Colorado	Passing Offense	19	284.6
Colorado	Team Passing Efficiency	66	128.54
Colorado	Scoring Offense	64	28.5
Colorado	Total Defense	111	461.0
Colorado	Rushing Defense	102	204.8
Colorado	Passing Yards Allowed	100	256.2
Colorado	Team Passing Efficiency Defense	114	149.93
Colorado	Scoring Defense	116	39.0
Colorado	Turnover Margin	112	-0.83
Colorado	3rd Down Conversion Pct	67	0.401
Colorado	4th Down Conversion Pct	T-73	0.483
Colorado	3rd Down Conversion Pct Defense	T-66	0.400
Colorado	4th Down Conversion Pct Defense	T-70	0.538
Colorado	Red Zone Offense	T-23	0.889
Colorado	Red Zone Defense	111	0.893
Colorado	Net Punting	25	39.45
Colorado	Punt Returns	90	6.50
Colorado	Kickoff Returns	18	23.71
Colorado	First Downs Offense	T-36	296
Colorado	First Downs Defense	77	271
Colorado	Fewest Penalties Per Game	T-104	7.17
Colorado	Fewest Penalty Yards Per Game	111	68.50
Colorado	Time of Possession	14	   32:34
Colorado St.	Stat	Rank	Value
Colorado St.	Total Offense	18	480.9
Colorado St.	Rushing Offense	69	159.3
Colorado St.	Passing Offense	8	321.6
Colorado St.	Team Passing Efficiency	5	164.52
Colorado St.	Scoring Offense	30	33.9
Colorado St.	Total Defense	85	425.0
Colorado St.	Rushing Defense	96	200.8
Colorado St.	Passing Yards Allowed	56	224.2
Colorado St.	Team Passing Efficiency Defense	27	116.18
Colorado St.	Scoring Defense	44	25.1
Colorado St.	Turnover Margin	53	0.15
Colorado St.	3rd Down Conversion Pct	10	0.489
Colorado St.	4th Down Conversion Pct	109	0.357
Colorado St.	3rd Down Conversion Pct Defense	85	0.420
Colorado St.	4th Down Conversion Pct Defense	T-85	0.588
Colorado St.	Red Zone Offense	54	0.840
Colorado St.	Red Zone Defense	91	0.860
Colorado St.	Net Punting	33	38.82
Colorado St.	Punt Returns	119	3.91
Colorado St.	Kickoff Returns	51	21.62
Colorado St.	First Downs Offense	34	299
Colorado St.	First Downs Defense	104	293
Colorado St.	Fewest Penalties Per Game	49	5.54
Colorado St.	Fewest Penalty Yards Per Game	T-69	53.85
Colorado St.	Time of Possession	82	   29:09
Wake Forest	Stat	Rank	Value
Wake Forest	Total Offense	125	216.3
Wake Forest	Rushing Offense	124	39.9
Wake Forest	Passing Offense	107	176.3
Wake Forest	Team Passing Efficiency	112	107.62
Wake Forest	Scoring Offense	124	14.8
Wake Forest	Total Defense	40	369.3
Wake Forest	Rushing Defense	81	182.7
Wake Forest	Passing Yards Allowed	12	186.6
Wake Forest	Team Passing Efficiency Defense	47	122.61
Wake Forest	Scoring Defense	61	26.4
Wake Forest	Turnover Margin	T-76	-0.17
Wake Forest	3rd Down Conversion Pct	123	0.284
Wake Forest	4th Down Conversion Pct	T-102	0.400
Wake Forest	3rd Down Conversion Pct Defense	78	0.411
Wake Forest	4th Down Conversion Pct Defense	T-44	0.462
Wake Forest	Red Zone Offense	112	0.727
Wake Forest	Red Zone Defense	T-50	0.818
Wake Forest	Net Punting	4	42.54
Wake Forest	Punt Returns	50	8.68
Wake Forest	Kickoff Returns	116	18.72
Wake Forest	First Downs Offense	125	172
Wake Forest	First Downs Defense	24	231
Wake Forest	Fewest Penalties Per Game	T-28	5.00
Wake Forest	Fewest Penalty Yards Per Game	45	47.83
Wake Forest	Time of Possession	93	   28:44
Florida St.	Stat	Rank	Value
Florida St.	Total Offense	35	441.4
Florida St.	Rushing Offense	95	138.1
Florida St.	Passing Offense	14	303.3
Florida St.	Team Passing Efficiency	31	141.95
Florida St.	Scoring Offense	33	33.7
Florida St.	Total Defense	61	396.9
Florida St.	Rushing Defense	71	170.1
Florida St.	Passing Yards Allowed	59	226.8
Florida St.	Team Passing Efficiency Defense	66	128.57
Florida St.	Scoring Defense	49	25.6
Florida St.	Turnover Margin	101	-0.43
Florida St.	3rd Down Conversion Pct	28	0.457
Florida St.	4th Down Conversion Pct	125	0.000
Florida St.	3rd Down Conversion Pct Defense	103	0.439
Florida St.	4th Down Conversion Pct Defense	T-12	0.304
Florida St.	Red Zone Offense	8	0.915
Florida St.	Red Zone Defense	T-19	0.750
Florida St.	Net Punting	T-45	38.21
Florida St.	Punt Returns	23	10.53
Florida St.	Kickoff Returns	87	19.82
Florida St.	First Downs Offense	16	322
Florida St.	First Downs Defense	105	295
Florida St.	Fewest Penalties Per Game	76	6.21
Florida St.	Fewest Penalty Yards Per Game	44	47.71
Florida St.	Time of Possession	87	   28:56
Florida	Stat	Rank	Value
Florida	Total Offense	93	367.6
Florida	Rushing Offense	41	187.7
Florida	Passing Offense	104	179.9
Florida	Team Passing Efficiency	92	117.83
Florida	Scoring Offense	53	30.3
Florida	Total Defense	15	329.8
Florida	Rushing Defense	13	116.2
Florida	Passing Yards Allowed	41	213.6
Florida	Team Passing Efficiency Defense	10	107.41
Florida	Scoring Defense	20	21.1
Florida	Turnover Margin	T-30	0.50
Florida	3rd Down Conversion Pct	95	0.365
Florida	4th Down Conversion Pct	49	0.533
Florida	3rd Down Conversion Pct Defense	52	0.388
Florida	4th Down Conversion Pct Defense	T-16	0.333
Florida	Red Zone Offense	11	0.909
Florida	Red Zone Defense	35	0.784
Florida	Net Punting	47	38.05
Florida	Punt Returns	17	12.04
Florida	Kickoff Returns	79	20.15
Florida	First Downs Offense	111	210
Florida	First Downs Defense	T-10	216
Florida	Fewest Penalties Per Game	96	6.67
Florida	Fewest Penalty Yards Per Game	91	59.17
Florida	Time of Possession	56	   29:55
FIU	Stat	Rank	Value
FIU	Total Offense	120	293.2
FIU	Rushing Offense	104	125.2
FIU	Passing Offense	113	168.0
FIU	Team Passing Efficiency	99	114.15
FIU	Scoring Offense	T-98	23.0
FIU	Total Defense	35	363.8
FIU	Rushing Defense	54	160.4
FIU	Passing Yards Allowed	29	203.3
FIU	Team Passing Efficiency Defense	46	122.50
FIU	Scoring Defense	40	24.8
FIU	Turnover Margin	8	0.92
FIU	3rd Down Conversion Pct	117	0.321
FIU	4th Down Conversion Pct	T-86	0.455
FIU	3rd Down Conversion Pct Defense	28	0.359
FIU	4th Down Conversion Pct Defense	65	0.529
FIU	Red Zone Offense	73	0.818
FIU	Red Zone Defense	4	0.692
FIU	Net Punting	104	34.51
FIU	Punt Returns	2	18.19
FIU	Kickoff Returns	23	23.00
FIU	First Downs Offense	118	196
FIU	First Downs Defense	T-10	216
FIU	Fewest Penalties Per Game	T-99	7.00
FIU	Fewest Penalty Yards Per Game	78	56.08
FIU	Time of Possession	45	   30:29
Ball St.	Stat	Rank	Value
Ball St.	Total Offense	92	369.3
Ball St.	Rushing Offense	76	153.4
Ball St.	Passing Offense	78	215.8
Ball St.	Team Passing Efficiency	76	121.82
Ball St.	Scoring Offense	71	27.7
Ball St.	Total Defense	86	428.8
Ball St.	Rushing Defense	88	191.1
Ball St.	Passing Yards Allowed	82	237.8
Ball St.	Team Passing Efficiency Defense	74	129.96
Ball St.	Scoring Defense	67	27.2
Ball St.	Turnover Margin	16	0.75
Ball St.	3rd Down Conversion Pct	83	0.384
Ball St.	4th Down Conversion Pct	1	0.846
Ball St.	3rd Down Conversion Pct Defense	101	0.437
Ball St.	4th Down Conversion Pct Defense	T-51	0.500
Ball St.	Red Zone Offense	21	0.891
Ball St.	Red Zone Defense	18	0.745
Ball St.	Net Punting	44	38.37
Ball St.	Punt Returns	85	6.67
Ball St.	Kickoff Returns	21	23.23
Ball St.	First Downs Offense	T-89	244
Ball St.	First Downs Defense	68	265
Ball St.	Fewest Penalties Per Game	8	4.17
Ball St.	Fewest Penalty Yards Per Game	24	40.75
Ball St.	Time of Possession	57	   29:53
Akron	Stat	Rank	Value
Akron	Total Offense	88	373.3
Akron	Rushing Offense	106	123.7
Akron	Passing Offense	49	249.6
Akron	Team Passing Efficiency	118	104.88
Akron	Scoring Offense	101	22.6
Akron	Total Defense	44	371.1
Akron	Rushing Defense	43	148.6
Akron	Passing Yards Allowed	53	222.5
Akron	Team Passing Efficiency Defense	44	121.71
Akron	Scoring Defense	28	23.1
Akron	Turnover Margin	T-76	-0.17
Akron	3rd Down Conversion Pct	108	0.343
Akron	4th Down Conversion Pct	113	0.333
Akron	3rd Down Conversion Pct Defense	T-34	0.368
Akron	4th Down Conversion Pct Defense	29	0.412
Akron	Red Zone Offense	122	0.681
Akron	Red Zone Defense	22	0.756
Akron	Net Punting	93	35.87
Akron	Punt Returns	118	3.95
Akron	Kickoff Returns	99	19.56
Akron	First Downs Offense	71	260
Akron	First Downs Defense	51	255
Akron	Fewest Penalties Per Game	118	8.42
Akron	Fewest Penalty Yards Per Game	116	72.50
Akron	Time of Possession	84	   29:05
Kansas St.	Stat	Rank	Value
Kansas St.	Total Offense	47	421.6
Kansas St.	Rushing Offense	101	134.2
Kansas St.	Passing Offense	16	287.4
Kansas St.	Team Passing Efficiency	11	155.36
Kansas St.	Scoring Offense	24	35.8
Kansas St.	Total Defense	41	369.3
Kansas St.	Rushing Defense	33	140.3
Kansas St.	Passing Yards Allowed	64	229.0
Kansas St.	Team Passing Efficiency Defense	63	127.35
Kansas St.	Scoring Defense	29	23.2
Kansas St.	Turnover Margin	T-22	0.62
Kansas St.	3rd Down Conversion Pct	25	0.459
Kansas St.	4th Down Conversion Pct	12	0.688
Kansas St.	3rd Down Conversion Pct Defense	T-95	0.429
Kansas St.	4th Down Conversion Pct Defense	T-32	0.429
Kansas St.	Red Zone Offense	14	0.903
Kansas St.	Red Zone Defense	41	0.795
Kansas St.	Net Punting	99	35.25
Kansas St.	Punt Returns	3	18.00
Kansas St.	Kickoff Returns	43	21.97
Kansas St.	First Downs Offense	T-39	294
Kansas St.	First Downs Defense	T-61	262
Kansas St.	Fewest Penalties Per Game	14	4.38
Kansas St.	Fewest Penalty Yards Per Game	16	39.31
Kansas St.	Time of Possession	13	   32:43
Kansas	Stat	Rank	Value
Kansas	Total Offense	115	324.1
Kansas	Rushing Offense	109	121.2
Kansas	Passing Offense	84	202.9
Kansas	Team Passing Efficiency	100	114.03
Kansas	Scoring Offense	115	17.8
Kansas	Total Defense	106	453.2
Kansas	Rushing Defense	104	209.7
Kansas	Passing Yards Allowed	86	243.5
Kansas	Team Passing Efficiency Defense	89	133.60
Kansas	Scoring Defense	T-104	33.3
Kansas	Turnover Margin	T-45	0.25
Kansas	3rd Down Conversion Pct	T-106	0.343
Kansas	4th Down Conversion Pct	123	0.200
Kansas	3rd Down Conversion Pct Defense	81	0.415
Kansas	4th Down Conversion Pct Defense	111	0.650
Kansas	Red Zone Offense	95	0.774
Kansas	Red Zone Defense	19	0.750
Kansas	Net Punting	42	38.49
Kansas	Punt Returns	15	12.43
Kansas	Kickoff Returns	84	19.91
Kansas	First Downs Offense	117	197
Kansas	First Downs Defense	64	263
Kansas	Fewest Penalties Per Game	83	6.33
Kansas	Fewest Penalty Yards Per Game	77	55.75
Kansas	Time of Possession	50	   30:15
Clemson	Stat	Rank	Value
Clemson	Total Offense	58	408.3
Clemson	Rushing Offense	88	146.5
Clemson	Passing Offense	38	261.8
Clemson	Team Passing Efficiency	40	139.65
Clemson	Scoring Offense	51	30.8
Clemson	Total Defense	1	260.8
Clemson	Rushing Defense	5	103.4
Clemson	Passing Yards Allowed	2	157.4
Clemson	Team Passing Efficiency Defense	1	98.32
Clemson	Scoring Defense	3	16.7
Clemson	Turnover Margin	T-33	0.46
Clemson	3rd Down Conversion Pct	50	0.419
Clemson	4th Down Conversion Pct	T-109	0.357
Clemson	3rd Down Conversion Pct Defense	1	0.274
Clemson	4th Down Conversion Pct Defense	T-16	0.333
Clemson	Red Zone Offense	T-110	0.731
Clemson	Red Zone Defense	T-13	0.741
Clemson	Net Punting	22	39.64
Clemson	Punt Returns	98	5.69
Clemson	Kickoff Returns	115	18.76
Clemson	First Downs Offense	T-61	267
Clemson	First Downs Defense	1	185
Clemson	Fewest Penalties Per Game	5	4.00
Clemson	Fewest Penalty Yards Per Game	7	34.62
Clemson	Time of Possession	33	   31:23
Eastern Mich.	Stat	Rank	Value
Eastern Mich.	Total Offense	121	289.6
Eastern Mich.	Rushing Offense	96	137.8
Eastern Mich.	Passing Offense	115	151.8
Eastern Mich.	Team Passing Efficiency	114	106.52
Eastern Mich.	Scoring Offense	123	15.2
Eastern Mich.	Total Defense	118	498.8
Eastern Mich.	Rushing Defense	113	223.9
Eastern Mich.	Passing Yards Allowed	116	274.8
Eastern Mich.	Team Passing Efficiency Defense	125	160.73
Eastern Mich.	Scoring Defense	122	40.9
Eastern Mich.	Turnover Margin	124	-1.50
Eastern Mich.	3rd Down Conversion Pct	101	0.356
Eastern Mich.	4th Down Conversion Pct	T-99	0.417
Eastern Mich.	3rd Down Conversion Pct Defense	119	0.473
Eastern Mich.	4th Down Conversion Pct Defense	T-51	0.500
Eastern Mich.	Red Zone Offense	117	0.704
Eastern Mich.	Red Zone Defense	24	0.763
Eastern Mich.	Net Punting	81	36.44
Eastern Mich.	Punt Returns	76	7.00
Eastern Mich.	Kickoff Returns	122	17.49
Eastern Mich.	First Downs Offense	120	189
Eastern Mich.	First Downs Defense	T-85	279
Eastern Mich.	Fewest Penalties Per Game	52	5.75
Eastern Mich.	Fewest Penalty Yards Per Game	50	49.83
Eastern Mich.	Time of Possession	121	   26:31
Cincinnati	Stat	Rank	Value
Cincinnati	Total Offense	27	460.2
Cincinnati	Rushing Offense	72	156.5
Cincinnati	Passing Offense	13	303.6
Cincinnati	Team Passing Efficiency	25	145.22
Cincinnati	Scoring Offense	29	34.0
Cincinnati	Total Defense	96	439.1
Cincinnati	Rushing Defense	85	183.7
Cincinnati	Passing Yards Allowed	97	255.4
Cincinnati	Team Passing Efficiency Defense	91	134.69
Cincinnati	Scoring Defense	68	27.2
Cincinnati	Turnover Margin	T-53	0.15
Cincinnati	3rd Down Conversion Pct	58	0.412
Cincinnati	4th Down Conversion Pct	T-12	0.688
Cincinnati	3rd Down Conversion Pct Defense	105	0.441
Cincinnati	4th Down Conversion Pct Defense	T-29	0.412
Cincinnati	Red Zone Offense	16	0.902
Cincinnati	Red Zone Defense	9	0.731
Cincinnati	Net Punting	91	35.89
Cincinnati	Punt Returns	100	5.64
Cincinnati	Kickoff Returns	96	19.61
Cincinnati	First Downs Offense	24	310
Cincinnati	First Downs Defense	98	287
Cincinnati	Fewest Penalties Per Game	19	4.54
Cincinnati	Fewest Penalty Yards Per Game	28	41.69
Cincinnati	Time of Possession	96	   28:42
Western Ky.	Stat	Rank	Value
Western Ky.	Total Offense	4	534.6
Western Ky.	Rushing Offense	67	160.3
Western Ky.	Passing Offense	2	374.3
Western Ky.	Team Passing Efficiency	3	166.69
Western Ky.	Scoring Offense	6	44.4
Western Ky.	Total Defense	120	509.9
Western Ky.	Rushing Defense	111	220.8
Western Ky.	Passing Yards Allowed	121	289.2
Western Ky.	Team Passing Efficiency Defense	123	158.49
Western Ky.	Scoring Defense	121	39.9
Western Ky.	Turnover Margin	37	0.38
Western Ky.	3rd Down Conversion Pct	6	0.511
Western Ky.	4th Down Conversion Pct	99	0.417
Western Ky.	3rd Down Conversion Pct Defense	120	0.475
Western Ky.	4th Down Conversion Pct Defense	T-80	0.556
Western Ky.	Red Zone Offense	30	0.881
Western Ky.	Red Zone Defense	17	0.742
Western Ky.	Net Punting	116	33.61
Western Ky.	Punt Returns	61	8.00
Western Ky.	Kickoff Returns	53	21.59
Western Ky.	First Downs Offense	6	351
Western Ky.	First Downs Defense	123	339
Western Ky.	Fewest Penalties Per Game	56	5.85
Western Ky.	Fewest Penalty Yards Per Game	81	57.15
Western Ky.	Time of Possession	108	   28:05
BYU	Stat	Rank	Value
BYU	Total Offense	26	460.5
BYU	Rushing Offense	47	181.8
BYU	Passing Offense	26	278.7
BYU	Team Passing Efficiency	39	139.74
BYU	Scoring Offense	14	37.1
BYU	Total Defense	56	391.5
BYU	Rushing Defense	20	121.8
BYU	Passing Yards Allowed	112	269.7
BYU	Team Passing Efficiency Defense	41	121.49
BYU	Scoring Defense	71	27.5
BYU	Turnover Margin	66	-0.08
BYU	3rd Down Conversion Pct	37	0.434
BYU	4th Down Conversion Pct	17	0.652
BYU	3rd Down Conversion Pct Defense	44	0.381
BYU	4th Down Conversion Pct Defense	96	0.607
BYU	Red Zone Offense	29	0.881
BYU	Red Zone Defense	70	0.840
BYU	Net Punting	10	41.19
BYU	Punt Returns	67	7.47
BYU	Kickoff Returns	93	19.67
BYU	First Downs Offense	15	325
BYU	First Downs Defense	93	282
BYU	Fewest Penalties Per Game	119	8.46
BYU	Fewest Penalty Yards Per Game	122	81.00
BYU	Time of Possession	111	   27:54
Bowling Green	Stat	Rank	Value
Bowling Green	Total Offense	41	432.9
Bowling Green	Rushing Offense	54	173.0
Bowling Green	Passing Offense	40	259.9
Bowling Green	Team Passing Efficiency	86	119.34
Bowling Green	Scoring Offense	56	30.0
Bowling Green	Total Defense	115	493.6
Bowling Green	Rushing Defense	99	202.1
Bowling Green	Passing Yards Allowed	122	291.4
Bowling Green	Team Passing Efficiency Defense	61	126.91
Bowling Green	Scoring Defense	106	33.5
Bowling Green	Turnover Margin	17	0.71
Bowling Green	3rd Down Conversion Pct	88	0.377
Bowling Green	4th Down Conversion Pct	118	0.304
Bowling Green	3rd Down Conversion Pct Defense	97	0.430
Bowling Green	4th Down Conversion Pct Defense	36	0.435
Bowling Green	Red Zone Offense	62	0.830
Bowling Green	Red Zone Defense	32	0.776
Bowling Green	Net Punting	26	39.38
Bowling Green	Punt Returns	29	10.19
Bowling Green	Kickoff Returns	64	20.77
Bowling Green	First Downs Offense	T-22	311
Bowling Green	First Downs Defense	125	366
Bowling Green	Fewest Penalties Per Game	112	7.86
Bowling Green	Fewest Penalty Yards Per Game	102	62.29
Bowling Green	Time of Possession	123	   26:12
Missouri	Stat	Rank	Value
Missouri	Total Offense	95	367.0
Missouri	Rushing Offense	53	177.9
Missouri	Passing Offense	99	189.1
Missouri	Team Passing Efficiency	77	120.47
Missouri	Scoring Offense	70	27.8
Missouri	Total Defense	23	346.4
Missouri	Rushing Defense	27	133.7
Missouri	Passing Yards Allowed	39	212.7
Missouri	Team Passing Efficiency Defense	39	121.00
Missouri	Scoring Defense	19	21.1
Missouri	Turnover Margin	20	0.64
Missouri	3rd Down Conversion Pct	41	0.429
Missouri	4th Down Conversion Pct	2	0.813
Missouri	3rd Down Conversion Pct Defense	36	0.370
Missouri	4th Down Conversion Pct Defense	63	0.522
Missouri	Red Zone Offense	T-3	0.933
Missouri	Red Zone Defense	T-98	0.868
Missouri	Net Punting	40	38.52
Missouri	Punt Returns	25	10.41
Missouri	Kickoff Returns	9	24.65
Missouri	First Downs Offense	T-57	270
Missouri	First Downs Defense	80	275
Missouri	Fewest Penalties Per Game	107	7.29
Missouri	Fewest Penalty Yards Per Game	87	58.21
Missouri	Time of Possession	86	   28:59
New Mexico St.	Stat	Rank	Value
New Mexico St.	Total Offense	49	420.9
New Mexico St.	Rushing Offense	50	179.3
New Mexico St.	Passing Offense	54	241.6
New Mexico St.	Team Passing Efficiency	90	118.63
New Mexico St.	Scoring Offense	92	24.5
New Mexico St.	Total Defense	113	484.4
New Mexico St.	Rushing Defense	125	309.9
New Mexico St.	Passing Yards Allowed	6	174.5
New Mexico St.	Team Passing Efficiency Defense	81	131.67
New Mexico St.	Scoring Defense	118	39.1
New Mexico St.	Turnover Margin	116	-1.08
New Mexico St.	3rd Down Conversion Pct	55	0.414
New Mexico St.	4th Down Conversion Pct	37	0.577
New Mexico St.	3rd Down Conversion Pct Defense	108	0.446
New Mexico St.	4th Down Conversion Pct Defense	T-122	0.833
New Mexico St.	Red Zone Offense	65	0.829
New Mexico St.	Red Zone Defense	119	0.917
New Mexico St.	Net Punting	122	32.28
New Mexico St.	Punt Returns	59	8.06
New Mexico St.	Kickoff Returns	110	19.00
New Mexico St.	First Downs Offense	T-74	256
New Mexico St.	First Downs Defense	T-101	292
New Mexico St.	Fewest Penalties Per Game	22	4.75
New Mexico St.	Fewest Penalty Yards Per Game	5	33.92
New Mexico St.	Time of Possession	113	   27:33
New Mexico	Stat	Rank	Value
New Mexico	Total Offense	64	399.5
New Mexico	Rushing Offense	4	310.4
New Mexico	Passing Offense	123	89.1
New Mexico	Team Passing Efficiency	88	118.72
New Mexico	Scoring Offense	T-71	27.7
New Mexico	Total Defense	124	519.0
New Mexico	Rushing Defense	122	269.0
New Mexico	Passing Yards Allowed	92	250.0
New Mexico	Team Passing Efficiency Defense	107	141.06
New Mexico	Scoring Defense	110	35.9
New Mexico	Turnover Margin	56	0.08
New Mexico	3rd Down Conversion Pct	91	0.368
New Mexico	4th Down Conversion Pct	102	0.400
New Mexico	3rd Down Conversion Pct Defense	124	0.511
New Mexico	4th Down Conversion Pct Defense	T-42	0.458
New Mexico	Red Zone Offense	60	0.833
New Mexico	Red Zone Defense	56	0.821
New Mexico	Net Punting	69	37.28
New Mexico	Punt Returns	T-107	5.00
New Mexico	Kickoff Returns	35	22.39
New Mexico	First Downs Offense	113	205
New Mexico	First Downs Defense	113	306
New Mexico	Fewest Penalties Per Game	T-12	4.33
New Mexico	Fewest Penalty Yards Per Game	27	41.50
New Mexico	Time of Possession	53	   30:11
Syracuse	Stat	Rank	Value
Syracuse	Total Offense	113	329.9
Syracuse	Rushing Offense	90	145.8
Syracuse	Passing Offense	103	184.1
Syracuse	Team Passing Efficiency	124	98.79
Syracuse	Scoring Offense	118	17.1
Syracuse	Total Defense	26	349.2
Syracuse	Rushing Defense	31	139.3
Syracuse	Passing Yards Allowed	38	209.9
Syracuse	Team Passing Efficiency Defense	104	140.09
Syracuse	Scoring Defense	37	24.3
Syracuse	Turnover Margin	69	-0.08
Syracuse	3rd Down Conversion Pct	109	0.341
Syracuse	4th Down Conversion Pct	T-58	0.500
Syracuse	3rd Down Conversion Pct Defense	57	0.393
Syracuse	4th Down Conversion Pct Defense	118	0.700
Syracuse	Red Zone Offense	83	0.800
Syracuse	Red Zone Defense	T-29	0.775
Syracuse	Net Punting	79	36.49
Syracuse	Punt Returns	54	8.35
Syracuse	Kickoff Returns	119	18.20
Syracuse	First Downs Offense	114	202
Syracuse	First Downs Defense	30	240
Syracuse	Fewest Penalties Per Game	104	7.17
Syracuse	Fewest Penalty Yards Per Game	T-96	59.75
Syracuse	Time of Possession	120	   26:41
